Product ID,Date,Location,On Hand Qty,Unit Cost,On Hand Value
Product 60,6/18/2014,Whse 1,240,34.15,8196
Product 60,6/18/2014,Whse 2,0,34.15,0
Product 60,6/18/2014,Whse 3,0,34.15,0
Product 60,6/18/2014,Whse 4,1692,34.15,57781.8
Product 60,6/18/2014,Whse 5,84,34.15,2868.6
Product 60,6/18/2014,Whse 7,0,34.15,0
Product 60,6/18/2014,Whse 8,468,34.15,15982.2
Product 60,6/19/2014,Whse 1,240,34.15,8196
Product 60,6/19/2014,Whse 2,0,34.15,0
Product 60,6/19/2014,Whse 3,0,34.15,0
Product 60,6/19/2014,Whse 4,1692,34.15,57781.8
Product 60,6/19/2014,Whse 5,84,34.15,2868.6
Product 60,6/19/2014,Whse 7,0,34.15,0
Product 60,6/19/2014,Whse 8,468,34.15,15982.2
Product 60,6/20/2014,Whse 1,240,34.15,8196
Product 60,6/20/2014,Whse 2,0,34.15,0
Product 60,6/20/2014,Whse 3,0,34.15,0
Product 60,6/20/2014,Whse 4,1668,34.15,56962.2
Product 60,6/20/2014,Whse 5,84,34.15,2868.6
Product 60,6/20/2014,Whse 7,0,34.15,0
Product 60,6/20/2014,Whse 8,462,34.15,15777.3
Product 60,6/23/2014,Whse 1,240,34.15,8196
Product 60,6/23/2014,Whse 2,0,34.15,0
Product 60,6/23/2014,Whse 3,0,34.15,0
Product 60,6/23/2014,Whse 4,1668,34.15,56962.2
Product 60,6/23/2014,Whse 5,84,34.15,2868.6
Product 60,6/23/2014,Whse 7,0,34.15,0
Product 60,6/23/2014,Whse 8,462,34.15,15777.3
Product 60,6/24/2014,Whse 1,240,34.15,8196
Product 60,6/24/2014,Whse 2,0,34.15,0
Product 60,6/24/2014,Whse 3,0,34.15,0
Product 60,6/24/2014,Whse 4,1596,34.15,54503.4
Product 60,6/24/2014,Whse 5,84,34.15,2868.6
Product 60,6/24/2014,Whse 7,0,34.15,0
Product 60,6/24/2014,Whse 8,444,34.15,15162.6
Product 60,6/25/2014,Whse 1,228,34.15,7786.2
Product 60,6/25/2014,Whse 2,0,34.15,0
Product 60,6/25/2014,Whse 3,0,34.15,0
Product 60,6/25/2014,Whse 4,1596,34.15,54503.4
Product 60,6/25/2014,Whse 5,84,34.15,2868.6
Product 60,6/25/2014,Whse 7,0,34.15,0
Product 60,6/25/2014,Whse 8,444,34.15,15162.6
Product 60,6/26/2014,Whse 1,228,34.15,7786.2
Product 60,6/26/2014,Whse 2,0,34.15,0
Product 60,6/26/2014,Whse 3,0,34.15,0
Product 60,6/26/2014,Whse 4,1542,34.15,52659.3
Product 60,6/26/2014,Whse 5,84,34.15,2868.6
Product 60,6/26/2014,Whse 7,0,34.15,0
Product 60,6/26/2014,Whse 8,444,34.15,15162.6
Product 60,6/27/2014,Whse 1,228,34.15,7786.2
Product 60,6/27/2014,Whse 2,0,34.15,0
Product 60,6/27/2014,Whse 3,0,34.15,0
Product 60,6/27/2014,Whse 4,1518,34.15,51839.7
Product 60,6/27/2014,Whse 5,84,34.15,2868.6
Product 60,6/27/2014,Whse 7,0,34.15,0
Product 60,6/27/2014,Whse 8,444,34.15,15162.6
Product 60,6/30/2014,Whse 1,228,34.15,7786.2
Product 60,6/30/2014,Whse 2,0,34.15,0
Product 60,6/30/2014,Whse 3,0,34.15,0
Product 60,6/30/2014,Whse 4,1518,34.15,51839.7
Product 60,6/30/2014,Whse 5,84,34.15,2868.6
Product 60,6/30/2014,Whse 7,0,34.15,0
Product 60,6/30/2014,Whse 8,444,34.15,15162.6
Product 62,6/2/2014,Whse 1,120,34.15,4098
Product 62,6/2/2014,Whse 2,0,34.15,0
Product 62,6/2/2014,Whse 3,0,34.15,0
Product 62,6/2/2014,Whse 4,810,34.15,27661.5
Product 62,6/2/2014,Whse 5,42,34.15,1434.3
Product 62,6/2/2014,Whse 7,0,34.15,0
Product 62,6/2/2014,Whse 8,138,34.15,4712.7
Product 62,6/4/2014,Whse 1,120,34.15,4098
Product 62,6/4/2014,Whse 2,0,34.15,0
Product 62,6/4/2014,Whse 3,0,34.15,0
Product 62,6/4/2014,Whse 4,810,34.15,27661.5
Product 62,6/4/2014,Whse 5,42,34.15,1434.3
Product 62,6/4/2014,Whse 7,0,34.15,0
Product 62,6/4/2014,Whse 8,138,34.15,4712.7
Product 62,6/5/2014,Whse 1,120,34.15,4098
Product 62,6/5/2014,Whse 2,0,34.15,0
Product 62,6/5/2014,Whse 3,0,34.15,0
Product 62,6/5/2014,Whse 4,684,34.15,23358.6
Product 62,6/5/2014,Whse 5,36,34.15,1229.4
Product 62,6/5/2014,Whse 7,168,34.15,5737.2
Product 62,6/5/2014,Whse 8,120,34.15,4098
Product 62,6/6/2014,Whse 1,120,34.15,4098
Product 62,6/6/2014,Whse 2,0,34.15,0
Product 62,6/6/2014,Whse 3,0,34.15,0
Product 62,6/6/2014,Whse 4,684,34.15,23358.6
Product 62,6/6/2014,Whse 5,36,34.15,1229.4
Product 62,6/6/2014,Whse 7,168,34.15,5737.2
Product 62,6/6/2014,Whse 8,120,34.15,4098
Product 62,6/9/2014,Whse 1,120,34.15,4098
Product 62,6/9/2014,Whse 2,0,34.15,0
Product 62,6/9/2014,Whse 3,0,34.15,0
Product 62,6/9/2014,Whse 4,684,34.15,23358.6
Product 62,6/9/2014,Whse 5,36,34.15,1229.4
Product 62,6/9/2014,Whse 7,168,34.15,5737.2
Product 62,6/9/2014,Whse 8,120,34.15,4098
Product 62,6/10/2014,Whse 1,120,34.15,4098
Product 62,6/10/2014,Whse 2,0,34.15,0
Product 62,6/10/2014,Whse 3,0,34.15,0
Product 62,6/10/2014,Whse 4,672,34.15,22948.8
Product 62,6/10/2014,Whse 5,36,34.15,1229.4
Product 62,6/10/2014,Whse 7,0,34.15,0
Product 62,6/10/2014,Whse 8,288,34.15,9835.2
Product 62,6/11/2014,Whse 1,120,34.15,4098
Product 62,6/11/2014,Whse 2,0,34.15,0
Product 62,6/11/2014,Whse 3,0,34.15,0
Product 62,6/11/2014,Whse 4,816,34.15,27866.4
Product 62,6/11/2014,Whse 5,36,34.15,1229.4
Product 62,6/11/2014,Whse 7,0,34.15,0
Product 62,6/11/2014,Whse 8,282,34.15,9630.3
Product 62,6/12/2014,Whse 1,120,34.15,4098
Product 62,6/12/2014,Whse 2,0,34.15,0
Product 62,6/12/2014,Whse 3,0,34.15,0
Product 62,6/12/2014,Whse 4,816,34.15,27866.4
Product 62,6/12/2014,Whse 5,36,34.15,1229.4
Product 62,6/12/2014,Whse 7,0,34.15,0
Product 62,6/12/2014,Whse 8,282,34.15,9630.3
Product 62,6/13/2014,Whse 1,120,34.15,4098
Product 62,6/13/2014,Whse 2,0,34.15,0
Product 62,6/13/2014,Whse 3,0,34.15,0
Product 62,6/13/2014,Whse 4,810,34.15,27661.5
Product 62,6/13/2014,Whse 5,36,34.15,1229.4
Product 62,6/13/2014,Whse 7,0,34.15,0
Product 62,6/13/2014,Whse 8,282,34.15,9630.3
Product 62,6/16/2014,Whse 1,120,34.15,4098
Product 62,6/16/2014,Whse 2,0,34.15,0
Product 62,6/16/2014,Whse 3,0,34.15,0
Product 62,6/16/2014,Whse 4,768,34.15,26227.2
Product 62,6/16/2014,Whse 5,36,34.15,1229.4
Product 62,6/16/2014,Whse 7,0,34.15,0
Product 62,6/16/2014,Whse 8,276,34.15,9425.4
Product 62,6/17/2014,Whse 1,120,34.15,4098
Product 62,6/17/2014,Whse 2,0,34.15,0
Product 62,6/17/2014,Whse 3,0,34.15,0
Product 62,6/17/2014,Whse 4,768,34.15,26227.2
Product 62,6/17/2014,Whse 5,36,34.15,1229.4
Product 62,6/17/2014,Whse 7,0,34.15,0
Product 62,6/17/2014,Whse 8,276,34.15,9425.4
Product 62,6/18/2014,Whse 1,120,34.15,4098
Product 62,6/18/2014,Whse 2,0,34.15,0
Product 62,6/18/2014,Whse 3,0,34.15,0
Product 62,6/18/2014,Whse 4,768,34.15,26227.2
Product 62,6/18/2014,Whse 5,36,34.15,1229.4
Product 62,6/18/2014,Whse 7,0,34.15,0
Product 62,6/18/2014,Whse 8,258,34.15,8810.7
Product 62,6/19/2014,Whse 1,120,34.15,4098
Product 62,6/19/2014,Whse 2,0,34.15,0
Product 62,6/19/2014,Whse 3,0,34.15,0
Product 62,6/19/2014,Whse 4,684,34.15,23358.6
Product 62,6/19/2014,Whse 5,96,34.15,3278.4
Product 62,6/19/2014,Whse 7,330,34.15,11269.5
Product 62,6/19/2014,Whse 8,258,34.15,8810.7
Product 62,6/20/2014,Whse 1,120,34.15,4098
Product 62,6/20/2014,Whse 2,0,34.15,0
Product 62,6/20/2014,Whse 3,0,34.15,0
Product 62,6/20/2014,Whse 4,678,34.15,23153.7
Product 62,6/20/2014,Whse 5,96,34.15,3278.4
Product 62,6/20/2014,Whse 7,330,34.15,11269.5
Product 62,6/20/2014,Whse 8,258,34.15,8810.7
Product 62,6/23/2014,Whse 1,120,34.15,4098
Product 62,6/23/2014,Whse 2,0,34.15,0
Product 62,6/23/2014,Whse 3,0,34.15,0
Product 62,6/23/2014,Whse 4,1008,34.15,34423.2
Product 62,6/23/2014,Whse 5,96,34.15,3278.4
Product 62,6/23/2014,Whse 7,0,34.15,0
Product 62,6/23/2014,Whse 8,258,34.15,8810.7
Product 62,6/24/2014,Whse 1,120,34.15,4098
Product 62,6/24/2014,Whse 2,0,34.15,0
Product 62,6/24/2014,Whse 3,0,34.15,0
Product 62,6/24/2014,Whse 4,984,34.15,33603.6
Product 62,6/24/2014,Whse 5,84,34.15,2868.6
Product 62,6/24/2014,Whse 7,0,34.15,0
Product 62,6/24/2014,Whse 8,246,34.15,8400.9
Product 62,6/25/2014,Whse 1,108,34.15,3688.2
Product 62,6/25/2014,Whse 2,0,34.15,0
Product 62,6/25/2014,Whse 3,0,34.15,0
Product 62,6/25/2014,Whse 4,942,34.15,32169.3
Product 62,6/25/2014,Whse 5,84,34.15,2868.6
Product 62,6/25/2014,Whse 7,0,34.15,0
Product 62,6/25/2014,Whse 8,246,34.15,8400.9
Product 62,6/26/2014,Whse 1,108,34.15,3688.2
Product 62,6/26/2014,Whse 2,0,34.15,0
Product 62,6/26/2014,Whse 3,0,34.15,0
Product 62,6/26/2014,Whse 4,864,34.15,29505.6
Product 62,6/26/2014,Whse 5,84,34.15,2868.6
Product 62,6/26/2014,Whse 7,0,34.15,0
Product 62,6/26/2014,Whse 8,246,34.15,8400.9
Product 62,6/27/2014,Whse 1,108,34.15,3688.2
Product 62,6/27/2014,Whse 2,0,34.15,0
Product 62,6/27/2014,Whse 3,0,34.15,0
Product 62,6/27/2014,Whse 4,864,34.15,29505.6
Product 62,6/27/2014,Whse 5,84,34.15,2868.6
Product 62,6/27/2014,Whse 7,0,34.15,0
Product 62,6/27/2014,Whse 8,246,34.15,8400.9
Product 62,6/30/2014,Whse 1,108,34.15,3688.2
Product 62,6/30/2014,Whse 2,0,34.15,0
Product 62,6/30/2014,Whse 3,0,34.15,0
Product 62,6/30/2014,Whse 4,864,34.15,29505.6
Product 62,6/30/2014,Whse 5,84,34.15,2868.6
Product 62,6/30/2014,Whse 7,0,34.15,0
Product 62,6/30/2014,Whse 8,246,34.15,8400.9
Product 61,6/2/2014,Whse 1,48,34.15,1639.2
Product 61,6/2/2014,Whse 2,0,34.15,0
Product 61,6/2/2014,Whse 3,0,34.15,0
Product 61,6/2/2014,Whse 4,678,34.15,23153.7
Product 61,6/2/2014,Whse 5,222,34.15,7581.3
Product 61,6/2/2014,Whse 7,0,34.15,0
Product 61,6/2/2014,Whse 8,630,34.15,21514.5
Product 61,6/4/2014,Whse 1,48,34.15,1639.2
Product 61,6/4/2014,Whse 2,0,34.15,0
Product 61,6/4/2014,Whse 3,0,34.15,0
Product 61,6/4/2014,Whse 4,678,34.15,23153.7
Product 61,6/4/2014,Whse 5,222,34.15,7581.3
Product 61,6/4/2014,Whse 7,0,34.15,0
Product 61,6/4/2014,Whse 8,630,34.15,21514.5
Product 61,6/5/2014,Whse 1,48,34.15,1639.2
Product 61,6/5/2014,Whse 2,0,34.15,0
Product 61,6/5/2014,Whse 3,0,34.15,0
Product 61,6/5/2014,Whse 4,612,34.15,20899.8
Product 61,6/5/2014,Whse 5,216,34.15,7376.4
Product 61,6/5/2014,Whse 7,360,34.15,12294
Product 61,6/5/2014,Whse 8,618,34.15,21104.7
Product 61,6/6/2014,Whse 1,48,34.15,1639.2
Product 61,6/6/2014,Whse 2,0,34.15,0
Product 61,6/6/2014,Whse 3,0,34.15,0
Product 61,6/6/2014,Whse 4,588,34.15,20080.2
Product 61,6/6/2014,Whse 5,216,34.15,7376.4
Product 61,6/6/2014,Whse 7,360,34.15,12294
Product 61,6/6/2014,Whse 8,618,34.15,21104.7
Product 61,6/9/2014,Whse 1,48,34.15,1639.2
Product 61,6/9/2014,Whse 2,0,34.15,0
Product 61,6/9/2014,Whse 3,0,34.15,0
Product 61,6/9/2014,Whse 4,558,34.15,19055.7
Product 61,6/9/2014,Whse 5,216,34.15,7376.4
Product 61,6/9/2014,Whse 7,360,34.15,12294
Product 61,6/9/2014,Whse 8,618,34.15,21104.7
Product 61,6/10/2014,Whse 1,168,34.15,5737.2
Product 61,6/10/2014,Whse 2,0,34.15,0
Product 61,6/10/2014,Whse 3,0,34.15,0
Product 61,6/10/2014,Whse 4,774,34.15,26432.1
Product 61,6/10/2014,Whse 5,216,34.15,7376.4
Product 61,6/10/2014,Whse 7,0,34.15,0
Product 61,6/10/2014,Whse 8,618,34.15,21104.7
Product 61,6/11/2014,Whse 1,150,34.15,5122.5
Product 61,6/11/2014,Whse 2,0,34.15,0
Product 61,6/11/2014,Whse 3,0,34.15,0
Product 61,6/11/2014,Whse 4,720,34.15,24588
Product 61,6/11/2014,Whse 5,216,34.15,7376.4
Product 61,6/11/2014,Whse 7,0,34.15,0
Product 61,6/11/2014,Whse 8,606,34.15,20694.9
Product 61,6/12/2014,Whse 1,150,34.15,5122.5
Product 61,6/12/2014,Whse 2,0,34.15,0
Product 61,6/12/2014,Whse 3,0,34.15,0
Product 61,6/12/2014,Whse 4,720,34.15,24588
Product 61,6/12/2014,Whse 5,216,34.15,7376.4
Product 61,6/12/2014,Whse 7,0,34.15,0
Product 61,6/12/2014,Whse 8,600,34.15,20490
Product 61,6/13/2014,Whse 1,150,34.15,5122.5
Product 61,6/13/2014,Whse 2,0,34.15,0
Product 61,6/13/2014,Whse 3,0,34.15,0
Product 61,6/13/2014,Whse 4,702,34.15,23973.3
Product 61,6/13/2014,Whse 5,216,34.15,7376.4
Product 61,6/13/2014,Whse 7,0,34.15,0
Product 61,6/13/2014,Whse 8,588,34.15,20080.2
Product 61,6/16/2014,Whse 1,150,34.15,5122.5
Product 61,6/16/2014,Whse 2,0,34.15,0
Product 61,6/16/2014,Whse 3,0,34.15,0
Product 61,6/16/2014,Whse 4,660,34.15,22539
Product 61,6/16/2014,Whse 5,216,34.15,7376.4
Product 61,6/16/2014,Whse 7,240,34.15,8196
Product 61,6/16/2014,Whse 8,576,34.15,19670.4
Product 61,6/17/2014,Whse 1,150,34.15,5122.5
Product 61,6/17/2014,Whse 2,0,34.15,0
Product 61,6/17/2014,Whse 3,0,34.15,0
Product 61,6/17/2014,Whse 4,900,34.15,30735
Product 61,6/17/2014,Whse 5,216,34.15,7376.4
Product 61,6/17/2014,Whse 7,0,34.15,0
Product 61,6/17/2014,Whse 8,576,34.15,19670.4
Product 61,6/18/2014,Whse 1,150,34.15,5122.5
Product 61,6/18/2014,Whse 2,0,34.15,0
Product 61,6/18/2014,Whse 3,0,34.15,0
Product 61,6/18/2014,Whse 4,894,34.15,30530.1
Product 61,6/18/2014,Whse 5,216,34.15,7376.4
Product 61,6/18/2014,Whse 7,240,34.15,8196
Product 61,6/18/2014,Whse 8,552,34.15,18850.8
Product 61,6/19/2014,Whse 1,150,34.15,5122.5
Product 61,6/19/2014,Whse 2,0,34.15,0
Product 61,6/19/2014,Whse 3,0,34.15,0
Product 61,6/19/2014,Whse 4,894,34.15,30530.1
Product 61,6/19/2014,Whse 5,210,34.15,7171.5
Product 61,6/19/2014,Whse 7,240,34.15,8196
Product 61,6/19/2014,Whse 8,552,34.15,18850.8
Product 61,6/20/2014,Whse 1,150,34.15,5122.5
Product 61,6/20/2014,Whse 2,0,34.15,0
Product 61,6/20/2014,Whse 3,0,34.15,0
Product 61,6/20/2014,Whse 4,1134,34.15,38726.1
Product 61,6/20/2014,Whse 5,210,34.15,7171.5
Product 61,6/20/2014,Whse 7,0,34.15,0
Product 61,6/20/2014,Whse 8,546,34.15,18645.9
Product 61,6/23/2014,Whse 1,150,34.15,5122.5
Product 61,6/23/2014,Whse 2,0,34.15,0
Product 61,6/23/2014,Whse 3,0,34.15,0
Product 61,6/23/2014,Whse 4,1128,34.15,38521.2
Product 61,6/23/2014,Whse 5,210,34.15,7171.5
Product 61,6/23/2014,Whse 7,0,34.15,0
Product 61,6/23/2014,Whse 8,546,34.15,18645.9
Product 61,6/24/2014,Whse 1,150,34.15,5122.5
Product 61,6/24/2014,Whse 2,0,34.15,0
Product 61,6/24/2014,Whse 3,0,34.15,0
Product 61,6/24/2014,Whse 4,1068,34.15,36472.2
Product 61,6/24/2014,Whse 5,192,34.15,6556.8
Product 61,6/24/2014,Whse 7,0,34.15,0
Product 61,6/24/2014,Whse 8,522,34.15,17826.3
Product 61,6/25/2014,Whse 1,138,34.15,4712.7
Product 61,6/25/2014,Whse 2,0,34.15,0
Product 61,6/25/2014,Whse 3,0,34.15,0
Product 61,6/25/2014,Whse 4,1026,34.15,35037.9
Product 61,6/25/2014,Whse 5,192,34.15,6556.8
Product 61,6/25/2014,Whse 7,0,34.15,0
Product 61,6/25/2014,Whse 8,522,34.15,17826.3
Product 61,6/26/2014,Whse 1,138,34.15,4712.7
Product 61,6/26/2014,Whse 2,0,34.15,0
Product 61,6/26/2014,Whse 3,0,34.15,0
Product 61,6/26/2014,Whse 4,906,34.15,30939.9
Product 61,6/26/2014,Whse 5,192,34.15,6556.8
Product 61,6/26/2014,Whse 7,0,34.15,0
Product 61,6/26/2014,Whse 8,522,34.15,17826.3
Product 61,6/27/2014,Whse 1,138,34.15,4712.7
Product 61,6/27/2014,Whse 2,0,34.15,0
Product 61,6/27/2014,Whse 3,0,34.15,0
Product 61,6/27/2014,Whse 4,906,34.15,30939.9
Product 61,6/27/2014,Whse 5,192,34.15,6556.8
Product 61,6/27/2014,Whse 7,0,34.15,0
Product 61,6/27/2014,Whse 8,522,34.15,17826.3
Product 61,6/30/2014,Whse 1,138,34.15,4712.7
Product 61,6/30/2014,Whse 2,0,34.15,0
Product 61,6/30/2014,Whse 3,0,34.15,0
Product 61,6/30/2014,Whse 4,864,34.15,29505.6
Product 61,6/30/2014,Whse 5,192,34.15,6556.8
Product 61,6/30/2014,Whse 7,0,34.15,0
Product 61,6/30/2014,Whse 8,522,34.15,17826.3
Product 65,6/2/2014,Whse 1,36,34.15,1229.4
Product 65,6/2/2014,Whse 2,0,34.15,0
Product 65,6/2/2014,Whse 3,0,34.15,0
Product 65,6/2/2014,Whse 4,204,34.15,6966.6
Product 65,6/2/2014,Whse 5,0,34.15,0
Product 65,6/2/2014,Whse 7,0,34.15,0
Product 65,6/2/2014,Whse 8,144,34.15,4917.6
Product 65,6/4/2014,Whse 1,36,34.15,1229.4
Product 65,6/4/2014,Whse 2,0,34.15,0
Product 65,6/4/2014,Whse 3,0,34.15,0
Product 65,6/4/2014,Whse 4,204,34.15,6966.6
Product 65,6/4/2014,Whse 5,0,34.15,0
Product 65,6/4/2014,Whse 7,0,34.15,0
Product 65,6/4/2014,Whse 8,144,34.15,4917.6
Product 65,6/5/2014,Whse 1,36,34.15,1229.4
Product 65,6/5/2014,Whse 2,0,34.15,0
Product 65,6/5/2014,Whse 3,0,34.15,0
Product 65,6/5/2014,Whse 4,180,34.15,6147
Product 65,6/5/2014,Whse 5,0,34.15,0
Product 65,6/5/2014,Whse 7,0,34.15,0
Product 65,6/5/2014,Whse 8,144,34.15,4917.6
Product 65,6/6/2014,Whse 1,36,34.15,1229.4
Product 65,6/6/2014,Whse 2,0,34.15,0
Product 65,6/6/2014,Whse 3,0,34.15,0
Product 65,6/6/2014,Whse 4,180,34.15,6147
Product 65,6/6/2014,Whse 5,0,34.15,0
Product 65,6/6/2014,Whse 7,0,34.15,0
Product 65,6/6/2014,Whse 8,144,34.15,4917.6
Product 65,6/9/2014,Whse 1,36,34.15,1229.4
Product 65,6/9/2014,Whse 2,0,34.15,0
Product 65,6/9/2014,Whse 3,0,34.15,0
Product 65,6/9/2014,Whse 4,180,34.15,6147
Product 65,6/9/2014,Whse 5,0,34.15,0
Product 65,6/9/2014,Whse 7,0,34.15,0
Product 65,6/9/2014,Whse 8,144,34.15,4917.6
Product 65,6/10/2014,Whse 1,36,34.15,1229.4
Product 65,6/10/2014,Whse 2,0,34.15,0
Product 65,6/10/2014,Whse 3,0,34.15,0
Product 65,6/10/2014,Whse 4,180,34.15,6147
Product 65,6/10/2014,Whse 5,0,34.15,0
Product 65,6/10/2014,Whse 7,0,34.15,0
Product 65,6/10/2014,Whse 8,144,34.15,4917.6
Product 65,6/11/2014,Whse 1,36,34.15,1229.4
Product 65,6/11/2014,Whse 2,0,34.15,0
Product 65,6/11/2014,Whse 3,0,34.15,0
Product 65,6/11/2014,Whse 4,168,34.15,5737.2
Product 65,6/11/2014,Whse 5,0,34.15,0
Product 65,6/11/2014,Whse 7,0,34.15,0
Product 65,6/11/2014,Whse 8,144,34.15,4917.6
Product 65,6/12/2014,Whse 1,36,34.15,1229.4
Product 65,6/12/2014,Whse 2,0,34.15,0
Product 65,6/12/2014,Whse 3,0,34.15,0
Product 65,6/12/2014,Whse 4,168,34.15,5737.2
Product 65,6/12/2014,Whse 5,0,34.15,0
Product 65,6/12/2014,Whse 7,0,34.15,0
Product 65,6/12/2014,Whse 8,144,34.15,4917.6
Product 65,6/13/2014,Whse 1,36,34.15,1229.4
Product 65,6/13/2014,Whse 2,0,34.15,0
Product 65,6/13/2014,Whse 3,0,34.15,0
Product 65,6/13/2014,Whse 4,168,34.15,5737.2
Product 65,6/13/2014,Whse 5,0,34.15,0
Product 65,6/13/2014,Whse 7,168,34.15,5737.2
Product 65,6/13/2014,Whse 8,144,34.15,4917.6
Product 65,6/16/2014,Whse 1,36,34.15,1229.4
Product 65,6/16/2014,Whse 2,0,34.15,0
Product 65,6/16/2014,Whse 3,0,34.15,0
Product 65,6/16/2014,Whse 4,162,34.15,5532.3
Product 65,6/16/2014,Whse 5,0,34.15,0
Product 65,6/16/2014,Whse 7,168,34.15,5737.2
Product 65,6/16/2014,Whse 8,132,34.15,4507.8
Product 65,6/17/2014,Whse 1,36,34.15,1229.4
Product 65,6/17/2014,Whse 2,0,34.15,0
Product 65,6/17/2014,Whse 3,0,34.15,0
Product 65,6/17/2014,Whse 4,330,34.15,11269.5
Product 65,6/17/2014,Whse 5,0,34.15,0
Product 65,6/17/2014,Whse 7,0,34.15,0
Product 65,6/17/2014,Whse 8,132,34.15,4507.8
Product 65,6/18/2014,Whse 1,36,34.15,1229.4
Product 65,6/18/2014,Whse 2,0,34.15,0
Product 65,6/18/2014,Whse 3,0,34.15,0
Product 65,6/18/2014,Whse 4,324,34.15,11064.6
Product 65,6/18/2014,Whse 5,0,34.15,0
Product 65,6/18/2014,Whse 7,0,34.15,0
Product 65,6/18/2014,Whse 8,132,34.15,4507.8
Product 65,6/19/2014,Whse 1,36,34.15,1229.4
Product 65,6/19/2014,Whse 2,0,34.15,0
Product 65,6/19/2014,Whse 3,0,34.15,0
Product 65,6/19/2014,Whse 4,324,34.15,11064.6
Product 65,6/19/2014,Whse 5,0,34.15,0
Product 65,6/19/2014,Whse 7,0,34.15,0
Product 65,6/19/2014,Whse 8,126,34.15,4302.9
Product 65,6/20/2014,Whse 1,36,34.15,1229.4
Product 65,6/20/2014,Whse 2,0,34.15,0
Product 65,6/20/2014,Whse 3,0,34.15,0
Product 65,6/20/2014,Whse 4,324,34.15,11064.6
Product 65,6/20/2014,Whse 5,0,34.15,0
Product 65,6/20/2014,Whse 7,0,34.15,0
Product 65,6/20/2014,Whse 8,120,34.15,4098
Product 65,6/23/2014,Whse 1,36,34.15,1229.4
Product 65,6/23/2014,Whse 2,0,34.15,0
Product 65,6/23/2014,Whse 3,0,34.15,0
Product 65,6/23/2014,Whse 4,324,34.15,11064.6
Product 65,6/23/2014,Whse 5,0,34.15,0
Product 65,6/23/2014,Whse 7,0,34.15,0
Product 65,6/23/2014,Whse 8,120,34.15,4098
Product 65,6/24/2014,Whse 1,36,34.15,1229.4
Product 65,6/24/2014,Whse 2,0,34.15,0
Product 65,6/24/2014,Whse 3,0,34.15,0
Product 65,6/24/2014,Whse 4,324,34.15,11064.6
Product 65,6/24/2014,Whse 5,0,34.15,0
Product 65,6/24/2014,Whse 7,0,34.15,0
Product 65,6/24/2014,Whse 8,120,34.15,4098
Product 65,6/25/2014,Whse 1,36,34.15,1229.4
Product 65,6/25/2014,Whse 2,0,34.15,0
Product 65,6/25/2014,Whse 3,0,34.15,0
Product 65,6/25/2014,Whse 4,324,34.15,11064.6
Product 65,6/25/2014,Whse 5,0,34.15,0
Product 65,6/25/2014,Whse 7,0,34.15,0
Product 65,6/25/2014,Whse 8,120,34.15,4098
Product 65,6/26/2014,Whse 1,36,34.15,1229.4
Product 65,6/26/2014,Whse 2,0,34.15,0
Product 65,6/26/2014,Whse 3,0,34.15,0
Product 65,6/26/2014,Whse 4,306,34.15,10449.9
Product 65,6/26/2014,Whse 5,0,34.15,0
Product 65,6/26/2014,Whse 7,0,34.15,0
Product 65,6/26/2014,Whse 8,120,34.15,4098
Product 65,6/27/2014,Whse 1,36,34.15,1229.4
Product 65,6/27/2014,Whse 2,0,34.15,0
Product 65,6/27/2014,Whse 3,0,34.15,0
Product 65,6/27/2014,Whse 4,306,34.15,10449.9
Product 65,6/27/2014,Whse 5,0,34.15,0
Product 65,6/27/2014,Whse 7,0,34.15,0
Product 65,6/27/2014,Whse 8,120,34.15,4098
Product 65,6/30/2014,Whse 1,36,34.15,1229.4
Product 65,6/30/2014,Whse 2,0,34.15,0
Product 65,6/30/2014,Whse 3,0,34.15,0
Product 65,6/30/2014,Whse 4,306,34.15,10449.9
Product 65,6/30/2014,Whse 5,0,34.15,0
Product 65,6/30/2014,Whse 7,0,34.15,0
Product 65,6/30/2014,Whse 8,120,34.15,4098
Product 63,6/2/2014,Whse 1,0,34.15,0
Product 63,6/2/2014,Whse 2,0,34.15,0
Product 63,6/2/2014,Whse 3,0,34.15,0
Product 63,6/2/2014,Whse 4,96,34.15,3278.4
Product 63,6/2/2014,Whse 5,84,34.15,2868.6
Product 63,6/2/2014,Whse 7,0,34.15,0
Product 63,6/2/2014,Whse 8,144,34.15,4917.6
Product 63,6/4/2014,Whse 1,0,34.15,0
Product 63,6/4/2014,Whse 2,0,34.15,0
Product 63,6/4/2014,Whse 3,0,34.15,0
Product 63,6/4/2014,Whse 4,96,34.15,3278.4
Product 63,6/4/2014,Whse 5,84,34.15,2868.6
Product 63,6/4/2014,Whse 7,0,34.15,0
Product 63,6/4/2014,Whse 8,144,34.15,4917.6
Product 63,6/5/2014,Whse 1,0,34.15,0
Product 63,6/5/2014,Whse 2,0,34.15,0
Product 63,6/5/2014,Whse 3,0,34.15,0
Product 63,6/5/2014,Whse 4,96,34.15,3278.4
Product 63,6/5/2014,Whse 5,78,34.15,2663.7
Product 63,6/5/2014,Whse 7,216,34.15,7376.4
Product 63,6/5/2014,Whse 8,108,34.15,3688.2
Product 63,6/6/2014,Whse 1,0,34.15,0
Product 63,6/6/2014,Whse 2,0,34.15,0
Product 63,6/6/2014,Whse 3,0,34.15,0
